row_id,organisasi_id,kode_skpd,nama_skpd,tipe_organisasi,kode_urusan,nama_urusan,kategori_urusan,kode_rekening,kode_akun,kode_kelompok,kode_jenis,kode_objek,kode_rincian,kode_sub_rincian,level,nama_level,klasifikasi_akun,kategori_belanja,uraian,indikator,jumlah_rp,halaman_sumber,lampiran,tahun_anggaran,sumber_data
3074,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0027,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0027,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Benda Pos,: Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,3560000.0,265,II,2025,RINCIAN_APBD
3075,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0039,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0039,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,: Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,403760000.0,265,II,2025,RINCIAN_APBD
3076,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0049,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0049,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Persediaan Penelitian-Persediaan Penelitian Lainnya,: Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,1300000.0,265,II,2025,RINCIAN_APBD
3077,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0038,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0038,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tata Rias,: Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,4300000.0,265,II,2025,RINCIAN_APBD
3078,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.03.0035,5,5.1,5.1.02,5.1.02.02,5.1.02.02.03,5.1.02.02.03.0035,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Sewa Lapangan Lainnya,: Jumlah Peserta Bimbingan Aktivitas Hidup Sehari-Hari Kewenangan Provinsi,13500000.0,265,II,2025,RINCIAN_APBD
3079,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0027,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0027,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Benda Pos,,840000.0,265,II,2025,RINCIAN_APBD
3080,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,,2745000.0,265,II,2025,RINCIAN_APBD
3081,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0003,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Dalam Kota,,1960000.0,265,II,2025,RINCIAN_APBD
3082,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,46549208.0,266,II,2025,RINCIAN_APBD
3083,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,18000000.0,266,II,2025,RINCIAN_APBD
3084,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0064,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0064,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Pakaian Dinas Lapangan (PDL),: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,44000000.0,266,II,2025,RINCIAN_APBD
3085,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0066,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0066,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Registrasi/Keanggotaan,: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,70500000.0,266,II,2025,RINCIAN_APBD
3086,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,4752000.0,266,II,2025,RINCIAN_APBD
3087,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,16170000.0,266,II,2025,RINCIAN_APBD
3088,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0003,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Dalam Kota,: Jumlah Orang yang Mendapatkan Akses ke Layanan Pendidikan dan Kesehatan Dasar Kewenangan Provinsi,36400000.0,266,II,2025,RINCIAN_APBD
3089,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,8040000.0,266,II,2025,RINCIAN_APBD
3090,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,6666000.0,266,II,2025,RINCIAN_APBD
3091,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0027,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0027,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Benda Pos,: Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,8000000.0,266,II,2025,RINCIAN_APBD
3092,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Orang yang Mendapatkan Pelayanan Penelusuran Keluarga Kewenangan Provinsi,38016000.0,266,II,2025,RINCIAN_APBD
3093,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0025,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0025,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,: Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,3990000.0,266,II,2025,RINCIAN_APBD
3094,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,4544000.0,266,II,2025,RINCIAN_APBD
3095,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Orang yang Mendapatkan Pelayanan Reunifikasi Keluarga Kewenangan Provinsi,24643000.0,266,II,2025,RINCIAN_APBD
3096,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Orang Mendapatkan Pengasuhan Keluarga Pengganti Kewenangan Provinsi,29800000.0,267,II,2025,RINCIAN_APBD
3097,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Dokumen Hasil Koordinasi dan Pembinaan Rehabilitasi Sosial Dasar Anak Terlantar di dalam Panti,48100000.0,267,II,2025,RINCIAN_APBD
3098,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Dokumen Hasil Koordinasi dan Pembinaan Rehabilitasi Sosial Dasar Anak Terlantar di dalam Panti,57600000.0,267,II,2025,RINCIAN_APBD
3099,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0058,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0058,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Aktivitas Lapangan,: Jumlah Dokumen Hasil Koordinasi dan Pembinaan Rehabilitasi Sosial Dasar Anak Terlantar di dalam Panti,10758000.0,267,II,2025,RINCIAN_APBD
3100,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Dokumen Hasil Koordinasi dan Pembinaan Rehabilitasi Sosial Dasar Anak Terlantar di dalam Panti,321660000.0,267,II,2025,RINCIAN_APBD
3101,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0053,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0053,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Jamuan Tamu,,109360000.0,267,II,2025,RINCIAN_APBD
3102,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0054,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0054,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Penambah Daya Tahan Tubuh,,194940000.0,267,II,2025,RINCIAN_APBD
3103,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0058,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0058,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Aktivitas Lapangan,,15330000.0,267,II,2025,RINCIAN_APBD
3104,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,,31000000.0,268,II,2025,RINCIAN_APBD
3105,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0012,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0012,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Bahan Lainnya,,151815760.0,268,II,2025,RINCIAN_APBD
3106,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0032,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0032,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Perlengkapan Dinas,,13125000.0,268,II,2025,RINCIAN_APBD
3107,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0009,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0009,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Isi Tabung Pemadam Kebakaran,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,12254400.0,268,II,2025,RINCIAN_APBD
3108,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0010,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0010,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Isi Tabung Gas,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,52800000.0,268,II,2025,RINCIAN_APBD
3109,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0012,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0012,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Bahan Lainnya,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,19147500.0,268,II,2025,RINCIAN_APBD
3110,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,5687563.41,268,II,2025,RINCIAN_APBD
3111,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0025,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0025,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,2458472.0,268,II,2025,RINCIAN_APBD
3112,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,10985143.99,268,II,2025,RINCIAN_APBD
3113,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0027,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0027,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Benda Pos,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,3000000.0,268,II,2025,RINCIAN_APBD
3114,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0029,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0029,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,3302250.0,268,II,2025,RINCIAN_APBD
3115,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0031,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0031,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,23224974.0,268,II,2025,RINCIAN_APBD
3116,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0032,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0032,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Perlengkapan Dinas,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,3468750.0,268,II,2025,RINCIAN_APBD
3117,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0002,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0002,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Pengelolaan BMD yang Menghasilkan Pendapatan,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,7200000.0,268,II,2025,RINCIAN_APBD
3118,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0030,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0030,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Kebersihan,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,198000000.0,268,II,2025,RINCIAN_APBD
3119,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0051,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0051,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Pengolahan Sampah,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,7050000.0,268,II,2025,RINCIAN_APBD
3120,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0060,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0060,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Tagihan Air,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,60795000.0,268,II,2025,RINCIAN_APBD
3121,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0061,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0061,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Tagihan Listrik,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,181556160.0,269,II,2025,RINCIAN_APBD
3122,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0062,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0062,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Langganan Jurnal/Surat Kabar/Majalah,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,1398600.0,269,II,2025,RINCIAN_APBD
3123,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0063,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0063,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Kawat/Faksimili/Internet/TV Berlangganan,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,20150000.0,269,II,2025,RINCIAN_APBD
3124,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0067,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0067,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,"Belanja Pembayaran Pajak, Bea, dan Perizinan",: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,6388000.0,269,II,2025,RINCIAN_APBD
3125,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.2.02.05.02.0005,5,5.2,5.2.02,5.2.02.05,5.2.02.05.02,5.2.02.05.02.0005,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Alat Dapur,: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,3704625.0,269,II,2025,RINCIAN_APBD
3126,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.2.02.05.02.0006,5,5.2,5.2.02,5.2.02.05,5.2.02.05.02,5.2.02.05.02.0006,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Alat Rumah Tangga Lainnya (Home Use),: Jumlah Orang yang Terakses Asrama Layak Huni Kewenangan Provinsi,1842600.0,269,II,2025,RINCIAN_APBD
3127,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0015,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0015,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Suku Cadang-Suku Cadang Alat Kedokteran,: Jumlah Orang yang Mendapatkan Alat Bantu dan Alat Bantu Peraga Sesuai Kebutuhan Kewenangan Provinsi,1098900.0,269,II,2025,RINCIAN_APBD
3128,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.2.02.07.01.0001,5,5.2,5.2.02,5.2.02.07,5.2.02.07.01,5.2.02.07.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Alat Kedokteran Umum,: Jumlah Orang yang Mendapatkan Alat Bantu dan Alat Bantu Peraga Sesuai Kebutuhan Kewenangan Provinsi,5272223.0,269,II,2025,RINCIAN_APBD
3129,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0012,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0012,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Bahan Lainnya,,12000000.0,270,II,2025,RINCIAN_APBD
3130,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.01.01.0037,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0037,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Obat-Obatan-Obat,,82822224.0,270,II,2025,RINCIAN_APBD
3131,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0014,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0014,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Kesehatan,,24000000.0,270,II,2025,RINCIAN_APBD
3132,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0038,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0038,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tata Rias,,21000000.0,270,II,2025,RINCIAN_APBD
3133,6,1.06.01,Dinas Sosial,DINAS,1.06,Sosial,WAJIB_PELAYANAN_DASAR,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,": Jumlah Peserta Bimbingan Fisik, Mental, Spiritual dan Sosial Kewenangan Provinsi",38400000.0,270,II,2025,RINCIAN_APBD
